output_file,class,patch_id,dates,input_files,shape,temporal_samples,zone_id,crop_type,split
8760.npy,,8760,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8760_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8760_img.tif']","[20, 64, 64]",2,3,-1,val
8761.npy,,8761,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8761_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8761_img.tif']","[20, 64, 64]",2,3,-1,val
8762.npy,,8762,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8762_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8762_img.tif']","[20, 64, 64]",2,3,-1,val
8763.npy,,8763,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8763_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8763_img.tif']","[20, 64, 64]",2,3,-1,val
8764.npy,,8764,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8764_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8764_img.tif']","[20, 64, 64]",2,3,-1,val
8765.npy,,8765,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8765_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8765_img.tif']","[20, 64, 64]",2,3,-1,val
8766.npy,,8766,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8766_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8766_img.tif']","[20, 64, 64]",2,3,-1,val
8767.npy,,8767,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8767_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8767_img.tif']","[20, 64, 64]",2,3,-1,val
8768.npy,,8768,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8768_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8768_img.tif']","[20, 64, 64]",2,3,-1,val
8769.npy,,8769,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8769_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8769_img.tif']","[20, 64, 64]",2,3,-1,val
8780.npy,,8780,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8780_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8780_img.tif']","[20, 64, 64]",2,4,-1,test
8781.npy,,8781,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8781_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8781_img.tif']","[20, 64, 64]",2,4,-1,test
8782_class5.npy,5.0,8782,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8782_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8782_class5_img.tif']","[20, 64, 64]",2,4,-1,test
8783_class5.npy,5.0,8783,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8783_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8783_class5_img.tif']","[20, 64, 64]",2,4,-1,test
8784_class5.npy,5.0,8784,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8784_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8784_class5_img.tif']","[20, 64, 64]",2,4,-1,test
8785_class5.npy,5.0,8785,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8785_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8785_class5_img.tif']","[20, 64, 64]",2,4,-1,test
8786_class5.npy,5.0,8786,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8786_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8786_class5_img.tif']","[20, 64, 64]",2,4,-1,test
8787_class5.npy,5.0,8787,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8787_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8787_class5_img.tif']","[20, 64, 64]",2,4,-1,test
8788_class5.npy,5.0,8788,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8788_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8788_class5_img.tif']","[20, 64, 64]",2,4,-1,test
8789_class5.npy,5.0,8789,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8789_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8789_class5_img.tif']","[20, 64, 64]",2,4,-1,test
8790.npy,,8790,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8790_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8790_img.tif']","[20, 64, 64]",2,4,-1,test
8791_class5.npy,5.0,8791,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8791_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8791_class5_img.tif']","[20, 64, 64]",2,4,-1,test
8792_class5.npy,5.0,8792,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8792_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8792_class5_img.tif']","[20, 64, 64]",2,4,-1,test
8793_class5.npy,5.0,8793,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8793_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8793_class5_img.tif']","[20, 64, 64]",2,4,-1,test
8794_class5.npy,5.0,8794,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8794_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8794_class5_img.tif']","[20, 64, 64]",2,4,-1,test
8795_class5.npy,5.0,8795,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8795_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8795_class5_img.tif']","[20, 64, 64]",2,4,-1,test
8796_class5.npy,5.0,8796,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8796_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8796_class5_img.tif']","[20, 64, 64]",2,4,-1,test
8797_class5.npy,5.0,8797,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8797_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8797_class5_img.tif']","[20, 64, 64]",2,4,-1,test
8798_class5.npy,5.0,8798,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8798_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8798_class5_img.tif']","[20, 64, 64]",2,4,-1,test
8799_class5.npy,5.0,8799,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8799_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8799_class5_img.tif']","[20, 64, 64]",2,4,-1,test
8800_class5.npy,5.0,8800,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8800_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8800_class5_img.tif']","[20, 64, 64]",2,4,-1,test
8801_class5.npy,5.0,8801,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8801_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8801_class5_img.tif']","[20, 64, 64]",2,4,-1,test
8802_class5.npy,5.0,8802,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8802_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8802_class5_img.tif']","[20, 64, 64]",2,4,-1,test
8803_class5.npy,5.0,8803,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8803_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8803_class5_img.tif']","[20, 64, 64]",2,4,-1,test
8804_class5.npy,5.0,8804,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8804_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8804_class5_img.tif']","[20, 64, 64]",2,4,-1,test
8805_class5.npy,5.0,8805,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8805_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8805_class5_img.tif']","[20, 64, 64]",2,4,-1,test
8806_class5.npy,5.0,8806,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8806_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8806_class5_img.tif']","[20, 64, 64]",2,4,-1,test
8807.npy,,8807,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8807_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8807_img.tif']","[20, 64, 64]",2,4,-1,test
8808_class7.npy,7.0,8808,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8808_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8808_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8809_class7.npy,7.0,8809,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8809_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8809_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8810_class7.npy,7.0,8810,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8810_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8810_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8811_class7.npy,7.0,8811,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8811_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8811_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8812_class7.npy,7.0,8812,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8812_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8812_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8813_class7.npy,7.0,8813,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8813_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8813_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8814_class7.npy,7.0,8814,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8814_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8814_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8815_class7.npy,7.0,8815,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8815_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8815_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8816_class7.npy,7.0,8816,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8816_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8816_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8817_class7.npy,7.0,8817,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8817_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8817_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8818_class7.npy,7.0,8818,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8818_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8818_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8819_class7.npy,7.0,8819,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8819_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8819_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8820_class7.npy,7.0,8820,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8820_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8820_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8821_class7.npy,7.0,8821,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8821_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8821_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8822_class7.npy,7.0,8822,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8822_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8822_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8823_class7.npy,7.0,8823,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8823_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8823_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8824_class7.npy,7.0,8824,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8824_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8824_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8825.npy,,8825,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8825_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8825_img.tif']","[20, 64, 64]",2,4,-1,test
8826_class7.npy,7.0,8826,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8826_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8826_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8827_class7.npy,7.0,8827,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8827_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8827_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8828_class7.npy,7.0,8828,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8828_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8828_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8829_class7.npy,7.0,8829,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8829_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8829_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8830_class7.npy,7.0,8830,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8830_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8830_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8831_class7.npy,7.0,8831,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8831_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8831_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8832_class7.npy,7.0,8832,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8832_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8832_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8833_class7.npy,7.0,8833,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8833_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8833_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8834_class7.npy,7.0,8834,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8834_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8834_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8835_class7.npy,7.0,8835,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8835_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8835_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8836_class7.npy,7.0,8836,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8836_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8836_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8837_class7.npy,7.0,8837,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8837_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8837_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8838_class7.npy,7.0,8838,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8838_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8838_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8839_class7.npy,7.0,8839,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8839_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8839_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8840_class7.npy,7.0,8840,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8840_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8840_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8841_class7.npy,7.0,8841,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8841_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8841_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8842_class7.npy,7.0,8842,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8842_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8842_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8843.npy,,8843,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8843_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8843_img.tif']","[20, 64, 64]",2,4,-1,test
8844_class6.npy,6.0,8844,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8844_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8844_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8845_class6.npy,6.0,8845,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8845_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8845_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8846_class6.npy,6.0,8846,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8846_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8846_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8847_class6.npy,6.0,8847,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8847_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8847_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8848_class6.npy,6.0,8848,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8848_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8848_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8849_class6.npy,6.0,8849,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8849_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8849_class6_img.tif']","[20, 64, 64]",2,4,-1,test
